SurveyID,Data_Source,Region,System,Waterbody,Species,Life Stage,IndexType,Year,n,n_pos,prop_pos,Index,SE,CV,LCI,UCI,ForModelingUse
138,NJ_SB_Seine,MAT,Delaware Bay,Delaware River,Blueback,YOY,Geometric mean,2015,288,,,1.86,3.19,1.71,,,0
139,NJ_SB_Seine,MAT,Delaware Bay,Delaware River,Blueback,YOY,Standardized,2015,288,,,2.27,1,0.43,1.33,5.13,0
137,NJ_SB_Seine,MAT,Delaware Bay,Delaware River,Blueback,YOY,Delta mean,2016,285,,,2.52,0.66,0.26,,,1
138,NJ_SB_Seine,MAT,Delaware Bay,Delaware River,Blueback,YOY,Geometric mean,2016,285,,,0.47,1.52,3.24,,,0
139,NJ_SB_Seine,MAT,Delaware Bay,Delaware River,Blueback,YOY,Standardized,2016,285,,,0.3,0.19,0.64,0.15,0.89,0
137,NJ_SB_Seine,MAT,Delaware Bay,Delaware River,Blueback,YOY,Delta mean,2017,275,,,9.58,2.5,0.26,,,1
138,NJ_SB_Seine,MAT,Delaware Bay,Delaware River,Blueback,YOY,Geometric mean,2017,275,,,1.1,2.49,2.25,,,0
139,NJ_SB_Seine,MAT,Delaware Bay,Delaware River,Blueback,YOY,Standardized,2017,275,,,0.95,0.42,0.43,0.61,2.25,0
137,NJ_SB_Seine,MAT,Delaware Bay,Delaware River,Blueback,YOY,Delta mean,2018,267,,,10.35,2.18,0.21,,,1
138,NJ_SB_Seine,MAT,Delaware Bay,Delaware River,Blueback,YOY,Geometric mean,2018,267,,,1.67,2.75,1.64,,,0
139,NJ_SB_Seine,MAT,Delaware Bay,Delaware River,Blueback,YOY,Standardized,2018,267,,,1.5,0.81,0.53,0.76,3.72,0
137,NJ_SB_Seine,MAT,Delaware Bay,Delaware River,Blueback,YOY,Delta mean,2019,273,,,2.87,0.7,0.24,,,1
138,NJ_SB_Seine,MAT,Delaware Bay,Delaware River,Blueback,YOY,Geometric mean,2019,273,,,0.59,1.62,2.73,,,0
139,NJ_SB_Seine,MAT,Delaware Bay,Delaware River,Blueback,YOY,Standardized,2019,273,,,0.61,0.42,0.69,0.23,1.78,0
137,NJ_SB_Seine,MAT,Delaware Bay,Delaware River,Blueback,YOY,Delta mean,2021,160,,,15.47,4.49,0.29,,,1
138,NJ_SB_Seine,MAT,Delaware Bay,Delaware River,Blueback,YOY,Geometric mean,2021,160,,,2,3.34,1.66,,,0
139,NJ_SB_Seine,MAT,Delaware Bay,Delaware River,Blueback,YOY,Standardized,2021,160,,,1.94,1.04,0.53,0.97,5.07,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,1989,29,,,13.42,5.68,0.42,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,1989,29,,,3.13,3.22,1.02,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,1989,29,,,7.17,6.33,0.88,2.61,26.71,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,1990,62,,,16.17,6.25,0.38,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,1990,62,,,2.56,3.56,1.38,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,1990,62,,,1.97,1.26,0.64,1.17,5.85,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,1991,66,,,19.44,5.76,0.29,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,1991,66,,,5,3.18,0.63,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,1991,66,,,4.89,3.25,0.66,1.99,15.57,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,1992,71,,,6.59,1.37,0.2,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,1992,71,,,2.85,1.92,0.67,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,1992,71,,,1.8,0.91,0.5,0.96,4.33,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,1993,68,,,24.25,6.64,0.27,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,1993,68,,,6.63,3.34,0.5,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,1993,68,,,5.46,3.24,0.59,3.36,14.66,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,1994,69,,,7.34,1.78,0.24,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,1994,69,,,2.82,2.08,0.74,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,1994,69,,,2.27,1.37,0.6,1.13,5.53,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,1995,69,,,20.34,5.93,0.29,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,1995,69,,,5.01,3.39,0.67,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,1995,69,,,2.98,1.92,0.64,1.44,8.46,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,1996,71,,,40.98,12.47,0.3,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,1996,71,,,8.22,4.7,0.57,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,1996,71,,,9.08,5.66,0.62,5.31,27.68,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,1997,70,,,38.95,16.68,0.42,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,1997,70,,,3.97,5.65,1.42,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,1997,70,,,13.3,6.88,0.51,7.1,32.4,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,1998,71,,,121.79,34.52,0.28,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,1998,71,,,30.07,4.27,0.14,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,1998,71,,,41.75,21.03,0.5,21.8,102,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,1999,69,,,55.96,17.65,0.31,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,1999,69,,,11.85,4.4,0.37,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,1999,69,,,13.03,6.48,0.49,8.44,31.62,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2000,69,,,28.79,15.88,0.55,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2000,69,,,1.76,4.34,2.46,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2000,69,,,10.55,10.51,0.99,1.73,42.67,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2001,69,,,11.23,4.34,0.38,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2001,69,,,1.79,2.92,1.63,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2001,69,,,1.39,0.72,0.52,0.88,3.57,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2002,70,,,24.38,11.09,0.45,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2002,70,,,2.38,4.32,1.81,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2002,70,,,11.26,12.11,1.07,2.47,45.13,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2003,69,,,19.3,5.71,0.29,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2003,69,,,4.68,3.32,0.7,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2003,69,,,4.03,1.79,0.44,2.95,9.39,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2004,69,,,54.32,24.38,0.44,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2004,69,,,4.67,6.75,1.44,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2004,69,,,14.02,8.5,0.6,5.94,37.41,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2005,69,,,25.31,9.05,0.35,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2005,69,,,3.92,4.35,1.11,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2005,69,,,5.23,2.91,0.55,2.72,14.15,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2006,69,,,6.96,1.7,0.24,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2006,69,,,2.44,2.13,0.87,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2006,69,,,1.1,0.65,0.59,0.65,3.1,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2007,69,,,37.56,14.58,0.38,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2007,69,,,4.62,5.47,1.18,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2007,69,,,7.13,5,0.7,3.58,21.96,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2008,69,,,35.75,12.21,0.34,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2008,69,,,5.71,5.14,0.9,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2008,69,,,10.7,6.99,0.65,3.97,27.77,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2009,69,,,22.07,7.18,0.32,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2009,69,,,4.88,3.6,0.73,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2009,69,,,3.75,2.69,0.71,1.71,11.72,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2010,69,,,2.59,1.3,0.5,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2010,69,,,0.47,1.59,3.33,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2010,69,,,0.26,0.36,1.39,0.02,1.43,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2011,67,,,10.92,4.09,0.37,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2011,67,,,2.05,2.83,1.37,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2011,67,,,1.97,1.38,0.7,1.01,5.69,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2012,68,,,21.09,8.91,0.42,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2012,68,,,2.72,4.05,1.48,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2012,68,,,5.6,4.37,0.78,1.59,15.08,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2013,69,,,8.21,2.41,0.29,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2013,69,,,2.2,2.46,1.11,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2013,69,,,2.01,1.17,0.58,0.96,5.47,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2014,69,,,5.56,1.53,0.27,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2014,69,,,1.8,2.06,1.14,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2014,69,,,1.27,0.69,0.54,0.75,3.34,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2015,67,,,16.04,5.67,0.35,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2015,67,,,2.69,3.55,1.31,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2015,67,,,4.09,2.61,0.63,1.88,10.72,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2016,69,,,37.37,15.22,0.4,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2016,69,,,4.14,5.57,1.34,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2016,69,,,7.42,3.91,0.52,4.08,18.55,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2017,39,,,6.61,2.95,0.44,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2017,39,,,1.38,2.33,1.68,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2017,39,,,1.02,0.94,0.92,0.43,4.06,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2018,69,,,6.87,2.75,0.4,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2018,69,,,1.27,2.35,1.85,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2018,69,,,1.23,1.3,1.05,0.36,4.69,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2019,30,,,7.13,3.46,0.48,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2019,30,,,1.52,2.43,1.6,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2019,30,,,4.38,3.8,0.86,0.7,12.95,0
162,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Delta mean,2020,30,,,12.12,5.49,0.45,,,1
163,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Geometric mean,2020,30,,,2.62,3.07,1.17,,,0
164,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Alewife,Trawl_TBD,Standardized,2020,30,,,3.14,2.7,0.86,0.85,10.53,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,1989,29,,,9.25,3.36,0.36,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,1989,29,,,2.83,2.59,0.91,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,1989,29,,,0.5,2.77,5.45,0.02,10.39,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,1990,62,,,12.25,4.38,0.35,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,1990,62,,,2.35,3.07,1.3,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,1990,62,,,0.38,1.36,3.5,0.01,5.1,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,1991,66,,,15.57,4.84,0.31,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,1991,66,,,3.42,3.25,0.95,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,1991,66,,,0.45,1.75,3.83,0.03,6.51,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,1992,71,,,31.23,11.19,0.35,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,1992,71,,,4.72,4.72,0.99,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,1992,71,,,0.73,2.64,3.59,0.04,9.73,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,1993,68,,,13.24,3.41,0.25,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,1993,68,,,4.09,2.72,0.66,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,1993,68,,,0.28,1.08,3.82,0.02,3.98,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,1994,69,,,24.56,7.92,0.32,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,1994,69,,,5.31,3.67,0.69,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,1994,69,,,0.81,3.38,4.14,0.03,11.86,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,1995,69,,,15.09,4.82,0.32,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,1995,69,,,3.2,3.23,1,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,1995,69,,,0.51,2.16,4.18,0.01,7.92,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,1996,71,,,10.18,2.89,0.28,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,1996,71,,,2.75,2.61,0.95,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,1996,71,,,0.22,1.07,4.72,0.02,4.3,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,1997,70,,,48.89,22.29,0.45,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,1997,70,,,4,6.64,1.65,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,1997,70,,,5.15,26.72,5.18,0.13,75.76,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,1998,71,,,14.51,4.17,0.28,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,1998,71,,,3.42,3.15,0.92,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,1998,71,,,0.6,2.17,3.57,0.04,8.17,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,1999,69,,,19.93,6.36,0.31,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,1999,69,,,4.26,3.51,0.82,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,1999,69,,,0.47,1.86,3.95,0.01,7.31,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,2000,69,,,9.91,2.88,0.29,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,2000,69,,,2.75,2.57,0.93,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,2000,69,,,0.25,1.09,4.24,0.01,4.15,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,2001,69,,,8.78,2.68,0.3,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,2001,69,,,2.3,2.52,1.09,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,2001,69,,,0.21,0.91,4.15,0.01,3.2,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,2002,70,,,28.01,12.29,0.43,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,2002,70,,,2.82,4.72,1.67,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,2002,70,,,4.61,21.86,4.73,0.21,70.12,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,2003,69,,,22.91,7.88,0.34,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,2003,69,,,4.42,3.88,0.87,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,2003,69,,,0.94,4.58,4.84,0.07,18.13,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,2004,69,,,25.37,7.92,0.31,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,2004,69,,,4.34,4.74,1.09,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,2004,69,,,0.64,2.9,4.53,0.05,11.57,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,2005,69,,,26.5,9.64,0.36,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,2005,69,,,4.51,4.13,0.91,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,2005,69,,,0.67,2.51,3.7,0.01,9.53,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,2006,69,,,28.31,8.54,0.3,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,2006,69,,,6.02,4.08,0.67,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,2006,69,,,1.21,5.63,4.63,0.12,21.16,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,2007,69,,,35.43,13.55,0.38,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,2007,69,,,4.7,5.18,1.1,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,2007,69,,,1.22,4.49,3.67,0.07,18.27,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,2008,69,,,50.77,16.77,0.33,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,2008,69,,,8.77,5.37,0.61,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,2008,69,,,2.49,11.25,4.5,0.46,38.4,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,2009,69,,,44.65,16.5,0.36,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,2009,69,,,6.2,5.69,0.91,,,0
167,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Standardized,2009,69,,,0.91,3.51,3.86,0.07,14.45,0
165,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Delta mean,2010,69,,,6.44,2.23,0.34,,,1
166,NJ_Trawl_Survey,MAT,Unkown,Atlantic Ocean,Blueback,Trawl_TBD,Geometric mean,2010,69,,,1.39,2.27,1.63,,,0
